Auction Date,Security,CUSIP,Tender Type,Tendered Amount,Accepted Amount
6/27/2007,5-Year Note,912828GW4,Primary Dealer,30755000,8558830
6/27/2007,5-Year Note,912828GW4,Direct Bidder,134000,61076
6/27/2007,5-Year Note,912828GW4,Indirect Bidder,4448000,4193000
6/27/2007,5-Year Note,912828GW4,Total Competitive,35337000,12812906
7/2/2007,13-Week Bill,912795A43,Primary Dealer,35450000,8865210
7/2/2007,13-Week Bill,912795A43,Direct Bidder,180000,106405
7/2/2007,13-Week Bill,912795A43,Indirect Bidder,4405000,4113430
7/2/2007,13-Week Bill,912795A43,Total Competitive,40035000,13085045
7/2/2007,26-Week Bill,912795B91,Primary Dealer,32350000,9385796
7/2/2007,26-Week Bill,912795B91,Direct Bidder,120000,108398
7/2/2007,26-Week Bill,912795B91,Indirect Bidder,2590500,2411495
7/2/2007,26-Week Bill,912795B91,Total Competitive,35060500,11905689
7/3/2007,4-Week Bill,912795ZT1,Primary Dealer,31600000,11091760
7/3/2007,4-Week Bill,912795ZT1,Direct Bidder,425000,425000
7/3/2007,4-Week Bill,912795ZT1,Indirect Bidder,1099000,1099000
7/3/2007,4-Week Bill,912795ZT1,Total Competitive,33124000,12615760
7/9/2007,13-Week Bill,912795A50,Primary Dealer,31995000,8416416
7/9/2007,13-Week Bill,912795A50,Direct Bidder,205000,165000
7/9/2007,13-Week Bill,912795A50,Indirect Bidder,4759615,4459965
7/9/2007,13-Week Bill,912795A50,Total Competitive,36959615,13041381
7/9/2007,26-Week Bill,912795C25,Primary Dealer,26540000,8402640
7/9/2007,26-Week Bill,912795C25,Direct Bidder,100000,100000
7/9/2007,26-Week Bill,912795C25,Indirect Bidder,3454536,3335271
7/9/2007,26-Week Bill,912795C25,Total Competitive,30094536,11837911
7/10/2007,4-Week Bill,912795ZU8,Primary Dealer,29511500,9691690
7/10/2007,4-Week Bill,912795ZU8,Direct Bidder,470000,270000
7/10/2007,4-Week Bill,912795ZU8,Indirect Bidder,662370,662370
7/10/2007,4-Week Bill,912795ZU8,Total Competitive,30643870,10624060
7/12/2007,10-Year TIPS,912828GX2,Primary Dealer,11788000,4441960
7/12/2007,10-Year TIPS,912828GX2,Direct Bidder,15000,15000
7/12/2007,10-Year TIPS,912828GX2,Indirect Bidder,3860850,3472170
7/12/2007,10-Year TIPS,912828GX2,Total Competitive,15663850,7929130
7/16/2007,13-Week Bill,912795A68,Primary Dealer,33765000,10656363
7/16/2007,13-Week Bill,912795A68,Direct Bidder,180000,130000
7/16/2007,13-Week Bill,912795A68,Indirect Bidder,3965000,3209420
7/16/2007,13-Week Bill,912795A68,Total Competitive,37910000,13995783
7/16/2007,26-Week Bill,912795C33,Primary Dealer,28875000,8924995
7/16/2007,26-Week Bill,912795C33,Direct Bidder,350000,310000
7/16/2007,26-Week Bill,912795C33,Indirect Bidder,3809000,3618420
7/16/2007,26-Week Bill,912795C33,Total Competitive,33034000,12853415
7/17/2007,4-Week Bill,912795ZV6,Primary Dealer,28675000,9839720
7/17/2007,4-Week Bill,912795ZV6,Direct Bidder,395000,171793
7/17/2007,4-Week Bill,912795ZV6,Indirect Bidder,642400,642400
7/17/2007,4-Week Bill,912795ZV6,Total Competitive,29712400,10653913
7/23/2007,13-Week Bill,912795A76,Primary Dealer,32215000,9784620
7/23/2007,13-Week Bill,912795A76,Direct Bidder,210000,185000
7/23/2007,13-Week Bill,912795A76,Indirect Bidder,4957190,4249270
7/23/2007,13-Week Bill,912795A76,Total Competitive,37382190,14218890
7/23/2007,26-Week Bill,912795C41,Primary Dealer,34775000,8155800
7/23/2007,26-Week Bill,912795C41,Direct Bidder,200000,185000
7/23/2007,26-Week Bill,912795C41,Indirect Bidder,4662000,4576520
7/23/2007,26-Week Bill,912795C41,Total Competitive,39637000,12917320
7/24/2007,19-Year 6-Month TIPS,912810PS1,Primary Dealer,6902000,1342550
7/24/2007,19-Year 6-Month TIPS,912810PS1,Direct Bidder,957000,924266
7/24/2007,19-Year 6-Month TIPS,912810PS1,Indirect Bidder,5486850,3706026
7/24/2007,19-Year 6-Month TIPS,912810PS1,Total Competitive,13345850,5972842
7/24/2007,4-Week Bill,912795ZW4,Primary Dealer,44695500,15527760
7/24/2007,4-Week Bill,912795ZW4,Direct Bidder,640000,640000
7/24/2007,4-Week Bill,912795ZW4,Indirect Bidder,1555000,1140350
7/24/2007,4-Week Bill,912795ZW4,Total Competitive,46890500,17308110
7/25/2007,2-Year Note,912828GY0,Primary Dealer,40153000,12298052
7/25/2007,2-Year Note,912828GY0,Direct Bidder,145000,70000
7/25/2007,2-Year Note,912828GY0,Indirect Bidder,5565500,4934470
7/25/2007,2-Year Note,912828GY0,Total Competitive,45863500,17302522
7/26/2007,5-Year Note,912828GZ7,Primary Dealer,25239000,10310083
7/26/2007,5-Year Note,912828GZ7,Direct Bidder,20000,5000
7/26/2007,5-Year Note,912828GZ7,Indirect Bidder,2563000,2563000
7/26/2007,5-Year Note,912828GZ7,Total Competitive,27822000,12878083
7/30/2007,13-Week Bill,912795A84,Primary Dealer,39703000,13900790
7/30/2007,13-Week Bill,912795A84,Direct Bidder,200000,150000
7/30/2007,13-Week Bill,912795A84,Indirect Bidder,4071985,3896985
7/30/2007,13-Week Bill,912795A84,Total Competitive,43974985,17947775
7/30/2007,26-Week Bill,912795C58,Primary Dealer,29026000,11551870
7/30/2007,26-Week Bill,912795C58,Direct Bidder,157000,132000
7/30/2007,26-Week Bill,912795C58,Indirect Bidder,3085000,3085000
7/30/2007,26-Week Bill,912795C58,Total Competitive,32268000,14768870
7/31/2007,4-Week Bill,912795ZX2,Primary Dealer,56900000,21893750
7/31/2007,4-Week Bill,912795ZX2,Direct Bidder,715000,488750
7/31/2007,4-Week Bill,912795ZX2,Indirect Bidder,6899850,3184850
7/31/2007,4-Week Bill,912795ZX2,Total Competitive,64514850,25567350
8/6/2007,13-Week Bill,912795A92,Primary Dealer,36460000,13469615
8/6/2007,13-Week Bill,912795A92,Direct Bidder,170000,170000
8/6/2007,13-Week Bill,912795A92,Indirect Bidder,5737075,5237075
8/6/2007,13-Week Bill,912795A92,Total Competitive,42367075,18876690
8/6/2007,26-Week Bill,912795C66,Primary Dealer,30001000,9234468
8/6/2007,26-Week Bill,912795C66,Direct Bidder,2330000,2330000
8/6/2007,26-Week Bill,912795C66,Indirect Bidder,4366800,4229190
8/6/2007,26-Week Bill,912795C66,Total Competitive,36697800,15793658
8/7/2007,4-Week Bill,912795ZY0,Primary Dealer,61549500,25440580
8/7/2007,4-Week Bill,912795ZY0,Direct Bidder,735000,577440
8/7/2007,4-Week Bill,912795ZY0,Indirect Bidder,4591700,1495220
8/7/2007,4-Week Bill,912795ZY0,Total Competitive,66876200,27513240
8/8/2007,10-Year Note,912828HA1,Primary Dealer,25353500,8670723
8/8/2007,10-Year Note,912828HA1,Direct Bidder,56000,56000
8/8/2007,10-Year Note,912828HA1,Indirect Bidder,4331000,4118000
8/8/2007,10-Year Note,912828HA1,Total Competitive,29740500,12844723
8/9/2007,29-Year 9-Month Bond,912810PU6,Primary Dealer,13006000,7896358
8/9/2007,29-Year 9-Month Bond,912810PU6,Direct Bidder,8000,8000
8/9/2007,29-Year 9-Month Bond,912810PU6,Indirect Bidder,1095500,1090500
8/9/2007,29-Year 9-Month Bond,912810PU6,Total Competitive,14109500,8994858
8/13/2007,13-Week Bill,912795B26,Primary Dealer,41749000,14640480
8/13/2007,13-Week Bill,912795B26,Direct Bidder,275000,253486
8/13/2007,13-Week Bill,912795B26,Indirect Bidder,3808900,3760542
8/13/2007,13-Week Bill,912795B26,Total Competitive,45832900,18654508
8/13/2007,26-Week Bill,912795C74,Primary Dealer,32205000,8454680
8/13/2007,26-Week Bill,912795C74,Direct Bidder,2100000,2093435
8/13/2007,26-Week Bill,912795C74,Indirect Bidder,4179475,4068533
8/13/2007,26-Week Bill,912795C74,Total Competitive,38484475,14616648
8/14/2007,1-Day Bill,912795ZV6,Primary Dealer,63000000,25815175
8/14/2007,1-Day Bill,912795ZV6,Direct Bidder,25,25
8/14/2007,1-Day Bill,912795ZV6,Indirect Bidder,185000,185000
8/14/2007,1-Day Bill,912795ZV6,Total Competitive,63185025,26000200
8/14/2007,4-Week Bill,912795ZZ7,Primary Dealer,58663000,24265452
8/14/2007,4-Week Bill,912795ZZ7,Direct Bidder,700000,525000
8/14/2007,4-Week Bill,912795ZZ7,Indirect Bidder,3432300,1743950
8/14/2007,4-Week Bill,912795ZZ7,Total Competitive,62795300,26534402
8/15/2007,8-Day Bill,912795ZW4,Primary Dealer,31125000,10000000
8/15/2007,8-Day Bill,912795ZW4,Direct Bidder,425000,0
8/15/2007,8-Day Bill,912795ZW4,Indirect Bidder,0,0
8/15/2007,8-Day Bill,912795ZW4,Total Competitive,31550000,10000000
8/20/2007,13-Week Bill,912795B34,Primary Dealer,26235000,16459880
8/20/2007,13-Week Bill,912795B34,Direct Bidder,205000,180000
8/20/2007,13-Week Bill,912795B34,Indirect Bidder,2170335,2157000
8/20/2007,13-Week Bill,912795B34,Total Competitive,28610335,18796880
8/20/2007,26-Week Bill,912795C82,Primary Dealer,24070000,12438850
8/20/2007,26-Week Bill,912795C82,Direct Bidder,83000,83000
8/20/2007,26-Week Bill,912795C82,Indirect Bidder,2038500,2026175
8/20/2007,26-Week Bill,912795C82,Total Competitive,26191500,14548025
8/21/2007,4-Week Bill,912795A27,Primary Dealer,31560500,27891345
8/21/2007,4-Week Bill,912795A27,Direct Bidder,145000,145000
8/21/2007,4-Week Bill,912795A27,Indirect Bidder,3565000,3565000
8/21/2007,4-Week Bill,912795A27,Total Competitive,35270500,31601345
8/27/2007,13-Week Bill,912795B42,Primary Dealer,59105000,16725163
8/27/2007,13-Week Bill,912795B42,Direct Bidder,461200,236200
8/27/2007,13-Week Bill,912795B42,Indirect Bidder,13225075,4485700
8/27/2007,13-Week Bill,912795B42,Total Competitive,72791275,21447063
8/27/2007,26-Week Bill,912795C90,Primary Dealer,38211000,11191000
8/27/2007,26-Week Bill,912795C90,Direct Bidder,2610000,1106000
8/27/2007,26-Week Bill,912795C90,Indirect Bidder,5840000,4175000
8/27/2007,26-Week Bill,912795C90,Total Competitive,46661000,16472000
8/28/2007,4-Week Bill,912795A35,Primary Dealer,74305000,18289425
8/28/2007,4-Week Bill,912795A35,Direct Bidder,1325569,275569
8/28/2007,4-Week Bill,912795A35,Indirect Bidder,22653500,10196715
8/28/2007,4-Week Bill,912795A35,Total Competitive,98284069,28761709
8/29/2007,17-Day Bill,912795UB5,Primary Dealer,41534000,14207384
8/29/2007,17-Day Bill,912795UB5,Direct Bidder,175000,175000
8/29/2007,17-Day Bill,912795UB5,Indirect Bidder,7595000,5617940
8/29/2007,17-Day Bill,912795UB5,Total Competitive,49304000,20000324
8/29/2007,2-Year Note,912828HB9,Primary Dealer,56155000,11534715
8/29/2007,2-Year Note,912828HB9,Direct Bidder,315000,30000
8/29/2007,2-Year Note,912828HB9,Indirect Bidder,14090500,5579427
8/29/2007,2-Year Note,912828HB9,Total Competitive,70560500,17144142
8/30/2007,5-Year Note,912828HC7,Primary Dealer,31692000,9849150
8/30/2007,5-Year Note,912828HC7,Direct Bidder,55000,30000
8/30/2007,5-Year Note,912828HC7,Indirect Bidder,3696000,2923000
8/30/2007,5-Year Note,912828HC7,Total Competitive,35443000,12802150
9/4/2007,13-Week Bill,912795B59,Primary Dealer,45820000,14584200
9/4/2007,13-Week Bill,912795B59,Direct Bidder,380000,300000
9/4/2007,13-Week Bill,912795B59,Indirect Bidder,14149540,5356265
9/4/2007,13-Week Bill,912795B59,Total Competitive,60349540,20240465
9/4/2007,26-Week Bill,912795D24,Primary Dealer,37843000,9282595
9/4/2007,26-Week Bill,912795D24,Direct Bidder,2295000,55000
9/4/2007,26-Week Bill,912795D24,Indirect Bidder,10550941,5792052
9/4/2007,26-Week Bill,912795D24,Total Competitive,50688941,15129647
9/5/2007,4-Week Bill,912795A43,Primary Dealer,77470500,20230700
9/5/2007,4-Week Bill,912795A43,Direct Bidder,825000,450000
9/5/2007,4-Week Bill,912795A43,Indirect Bidder,18777700,3897636
9/5/2007,4-Week Bill,912795A43,Total Competitive,97073200,24578336
9/10/2007,13-Week Bill,912795B67,Primary Dealer,43081000,15250480
9/10/2007,13-Week Bill,912795B67,Direct Bidder,415750,240000
9/10/2007,13-Week Bill,912795B67,Indirect Bidder,9246990,2819653
9/10/2007,13-Week Bill,912795B67,Total Competitive,52743740,18310133
9/10/2007,26-Week Bill,912795D32,Primary Dealer,39655000,9657768
9/10/2007,26-Week Bill,912795D32,Direct Bidder,305000,250343
9/10/2007,26-Week Bill,912795D32,Indirect Bidder,9854300,3287175
9/10/2007,26-Week Bill,912795D32,Total Competitive,49814300,13195286
9/11/2007,4-Week Bill,912795A50,Primary Dealer,45455000,14684208
9/11/2007,4-Week Bill,912795A50,Direct Bidder,644750,370639
9/11/2007,4-Week Bill,912795A50,Indirect Bidder,3744300,2571043
9/11/2007,4-Week Bill,912795A50,Total Competitive,49844050,17625890
9/12/2007,4-Day Bill,912795UB5,Primary Dealer,26656000,6600000
9/12/2007,4-Day Bill,912795UB5,Direct Bidder,0,0
9/12/2007,4-Day Bill,912795UB5,Indirect Bidder,1400000,400000
9/12/2007,4-Day Bill,912795UB5,Total Competitive,28056000,7000000
9/13/2007,9-Year 11-Month Note,912828HA1,Primary Dealer,21260000,6148656
9/13/2007,9-Year 11-Month Note,912828HA1,Direct Bidder,304000,39000
9/13/2007,9-Year 11-Month Note,912828HA1,Indirect Bidder,2031000,1794000
9/13/2007,9-Year 11-Month Note,912828HA1,Total Competitive,23595000,7981656
9/17/2007,13-Week Bill,912795B75,Primary Dealer,34885000,13098210
9/17/2007,13-Week Bill,912795B75,Direct Bidder,200000,154515
9/17/2007,13-Week Bill,912795B75,Indirect Bidder,3351250,3101250
9/17/2007,13-Week Bill,912795B75,Total Competitive,38436250,16353975
9/17/2007,26-Week Bill,912795D40,Primary Dealer,29480000,7605385
9/17/2007,26-Week Bill,912795D40,Direct Bidder,45000,25000
9/17/2007,26-Week Bill,912795D40,Indirect Bidder,4785750,3449495
9/17/2007,26-Week Bill,912795D40,Total Competitive,34310750,11079880
9/18/2007,4-Week Bill,912795A68,Primary Dealer,39041500,10630545
9/18/2007,4-Week Bill,912795A68,Direct Bidder,685000,260000
9/18/2007,4-Week Bill,912795A68,Indirect Bidder,5286360,2760000
9/18/2007,4-Week Bill,912795A68,Total Competitive,45012860,13650545
9/24/2007,13-Week Bill,912795B83,Primary Dealer,37728500,6913262
9/24/2007,13-Week Bill,912795B83,Direct Bidder,224150,224150
9/24/2007,13-Week Bill,912795B83,Indirect Bidder,8147020,6495150
9/24/2007,13-Week Bill,912795B83,Total Competitive,46099670,13632562
9/24/2007,26-Week Bill,912795D57,Primary Dealer,31815000,6836880
9/24/2007,26-Week Bill,912795D57,Direct Bidder,80000,80000
9/24/2007,26-Week Bill,912795D57,Indirect Bidder,5068200,3571555
9/24/2007,26-Week Bill,912795D57,Total Competitive,36963200,10488435
9/25/2007,4-Week Bill,912795A76,Primary Dealer,36018000,7827800
9/25/2007,4-Week Bill,912795A76,Direct Bidder,450000,450000
9/25/2007,4-Week Bill,912795A76,Indirect Bidder,3333000,2458000
9/25/2007,4-Week Bill,912795A76,Total Competitive,39801000,10735800
9/26/2007,2-Year Note,912828HD5,Primary Dealer,50056000,11071001
9/26/2007,2-Year Note,912828HD5,Direct Bidder,353000,114723
9/26/2007,2-Year Note,912828HD5,Indirect Bidder,8127500,6150945
9/26/2007,2-Year Note,912828HD5,Total Competitive,58536500,17336669
9/27/2007,5-Year Note,912828HE3,Primary Dealer,30727000,7001811
9/27/2007,5-Year Note,912828HE3,Direct Bidder,128000,53263
9/27/2007,5-Year Note,912828HE3,Indirect Bidder,6192300,5826000
9/27/2007,5-Year Note,912828HE3,Total Competitive,37047300,12881074
10/1/2007,13-Week Bill,912795B91,Primary Dealer,44435000,10491780
10/1/2007,13-Week Bill,912795B91,Direct Bidder,346020,191020
10/1/2007,13-Week Bill,912795B91,Indirect Bidder,5876315,3475475
10/1/2007,13-Week Bill,912795B91,Total Competitive,50657335,14158275
10/1/2007,26-Week Bill,912795D65,Primary Dealer,36770000,9000346
10/1/2007,26-Week Bill,912795D65,Direct Bidder,95000,79893
10/1/2007,26-Week Bill,912795D65,Indirect Bidder,3995000,3074785
10/1/2007,26-Week Bill,912795D65,Total Competitive,40860000,12155024
10/2/2007,4-Week Bill,912795A84,Primary Dealer,33455500,7323680
10/2/2007,4-Week Bill,912795A84,Direct Bidder,400000,400000
10/2/2007,4-Week Bill,912795A84,Indirect Bidder,3569398,1982710
10/2/2007,4-Week Bill,912795A84,Total Competitive,37424898,9706390
10/9/2007,13-Week Bill,912795C25,Primary Dealer,40630000,10975490
10/9/2007,13-Week Bill,912795C25,Direct Bidder,255000,190000
10/9/2007,13-Week Bill,912795C25,Indirect Bidder,4219573,3309573
10/9/2007,13-Week Bill,912795C25,Total Competitive,45104573,14475063
10/9/2007,26-Week Bill,912795D73,Primary Dealer,35360000,9157820
10/9/2007,26-Week Bill,912795D73,Direct Bidder,75000,75000
10/9/2007,26-Week Bill,912795D73,Indirect Bidder,4848550,4008550
10/9/2007,26-Week Bill,912795D73,Total Competitive,40283550,13241370
10/10/2007,4-Week Bill,912795A92,Primary Dealer,29185000,6291940
10/10/2007,4-Week Bill,912795A92,Direct Bidder,320000,176365
10/10/2007,4-Week Bill,912795A92,Indirect Bidder,1362300,1262300
10/10/2007,4-Week Bill,912795A92,Total Competitive,30867300,7730605
10/11/2007,9-Yr 9-Month TIPS,912828GX2,Primary Dealer,8852000,3717115
10/11/2007,9-Yr 9-Month TIPS,912828GX2,Direct Bidder,32000,17171
10/11/2007,9-Yr 9-Month TIPS,912828GX2,Indirect Bidder,3367350,2227921
10/11/2007,9-Yr 9-Month TIPS,912828GX2,Total Competitive,12251350,5962207
10/15/2007,13-Week Bill,912795C33,Primary Dealer,42000000,11242275
10/15/2007,13-Week Bill,912795C33,Direct Bidder,226100,151100
10/15/2007,13-Week Bill,912795C33,Indirect Bidder,3636520,2936520
10/15/2007,13-Week Bill,912795C33,Total Competitive,45862620,14329895
10/15/2007,26-Week Bill,912795D81,Primary Dealer,42215000,9788120
10/15/2007,26-Week Bill,912795D81,Direct Bidder,85000,50000
10/15/2007,26-Week Bill,912795D81,Indirect Bidder,5285000,3334765
10/15/2007,26-Week Bill,912795D81,Total Competitive,47585000,13172885
10/16/2007,4-Week Bill,912795B26,Primary Dealer,28740500,6490155
10/16/2007,4-Week Bill,912795B26,Direct Bidder,595462,244777
10/16/2007,4-Week Bill,912795B26,Indirect Bidder,2365000,945000
10/16/2007,4-Week Bill,912795B26,Total Competitive,31700962,7679932
10/22/2007,13-Week Bill,912795C41,Primary Dealer,41335000,9158520
10/22/2007,13-Week Bill,912795C41,Direct Bidder,130000,130000
10/22/2007,13-Week Bill,912795C41,Indirect Bidder,6312189,6087189
10/22/2007,13-Week Bill,912795C41,Total Competitive,47777189,15375709
10/22/2007,26-Week Bill,912795D99,Primary Dealer,40030000,9017168
10/22/2007,26-Week Bill,912795D99,Direct Bidder,295000,242375
10/22/2007,26-Week Bill,912795D99,Indirect Bidder,7415200,4455200
10/22/2007,26-Week Bill,912795D99,Total Competitive,47740200,13714743
10/23/2007,4-Week Bill,912795B34,Primary Dealer,35445000,7733850
10/23/2007,4-Week Bill,912795B34,Direct Bidder,590000,390000
10/23/2007,4-Week Bill,912795B34,Indirect Bidder,2260000,2160000
10/23/2007,4-Week Bill,912795B34,Total Competitive,38295000,10283850
10/23/2007,4-Yr 6-Month TIPS,912828GN4,Primary Dealer,12411000,4359636
10/23/2007,4-Yr 6-Month TIPS,912828GN4,Direct Bidder,9100,9100
10/23/2007,4-Yr 6-Month TIPS,912828GN4,Indirect Bidder,2156200,1576200
10/23/2007,4-Yr 6-Month TIPS,912828GN4,Total Competitive,14576300,5944936
10/24/2007,2-Year Note,912828HF0,Primary Dealer,50896000,14790720
10/24/2007,2-Year Note,912828HF0,Direct Bidder,402000,212000
10/24/2007,2-Year Note,912828HF0,Indirect Bidder,5269000,4429000
10/24/2007,2-Year Note,912828HF0,Total Competitive,56567000,19431720
10/25/2007,5-Year Note,912828HG8,Primary Dealer,31103000,9982250
10/25/2007,5-Year Note,912828HG8,Direct Bidder,212600,157600
10/25/2007,5-Year Note,912828HG8,Indirect Bidder,3519800,2752000
10/25/2007,5-Year Note,912828HG8,Total Competitive,34835400,12891850
10/29/2007,13-Week Bill,912795C58,Primary Dealer,52720000,13332750
10/29/2007,13-Week Bill,912795C58,Direct Bidder,225000,175000
10/29/2007,13-Week Bill,912795C58,Indirect Bidder,5651265,4617265
10/29/2007,13-Week Bill,912795C58,Total Competitive,58596265,18125015
10/29/2007,26-Week Bill,9.13E+28,Primary Dealer,43375000,10795840
10/29/2007,26-Week Bill,9.13E+28,Direct Bidder,115000,105896
10/29/2007,26-Week Bill,9.13E+28,Indirect Bidder,6069000,5023480
10/29/2007,26-Week Bill,9.13E+28,Total Competitive,49559000,15925216
10/30/2007,4-Week Bill,912795B42,Primary Dealer,59270500,15933000
10/30/2007,4-Week Bill,912795B42,Direct Bidder,255000,255000
10/30/2007,4-Week Bill,912795B42,Indirect Bidder,4558000,3447440
10/30/2007,4-Week Bill,912795B42,Total Competitive,64083500,19635440
11/5/2007,13-Week Bill,912795C66,Primary Dealer,56187000,14266725
11/5/2007,13-Week Bill,912795C66,Direct Bidder,245000,170000
11/5/2007,13-Week Bill,912795C66,Indirect Bidder,3654150,3503900
11/5/2007,13-Week Bill,912795C66,Total Competitive,60086150,17940625
11/5/2007,26-Week Bill,9.13E+36,Primary Dealer,40919000,12602720
11/5/2007,26-Week Bill,9.13E+36,Direct Bidder,75000,75000
11/5/2007,26-Week Bill,9.13E+36,Indirect Bidder,4927800,3577800
11/5/2007,26-Week Bill,9.13E+36,Total Competitive,45921800,16255520
11/6/2007,4-Week Bill,912795B59,Primary Dealer,65398000,17090513
11/6/2007,4-Week Bill,912795B59,Direct Bidder,768630,488630
11/6/2007,4-Week Bill,912795B59,Indirect Bidder,8469000,7086375
11/6/2007,4-Week Bill,912795B59,Total Competitive,74635630,24665518
11/7/2007,10-Year Note,912828HH6,Primary Dealer,26110000,9028520
